MonitoringSite,obsYear,species_full,species_code,28-may,29-may,30-may,31-may,01-jun,02-jun,03-jun,04-jun,05-jun,06-jun,07-jun,08-jun,09-jun,10-jun,11-jun,12-jun,13-jun,14-jun,15-jun,16-jun,17-jun,18-jun,19-jun,20-jun,21-jun,22-jun,23-jun,24-jun,25-jun,26-jun,27-jun,28-jun,29-jun,30-jun,01-jul,02-jul,03-jul,04-jul,05-jul,06-jul,07-jul,08-jul,09-jul,10-jul,11-jul,12-jul,13-jul,14-jul,15-jul,16-jul,17-jul,18-jul,19-jul,20-jul,21-jul,22-jul,23-jul,24-jul,25-jul,26-jul,27-jul,28-jul,29-jul,30-jul,31-jul,01-aug,02-aug,03-aug
East Bay Mainland,2006,White-rumped Sandpiper,WRSA,,,,,0,10,11,30,15,15,20,50,,50,10,40,35,40,25,34,30,15,18,22,20,8,0,25,20,14,10,10,30,35,8,20,21,20,25,100,0,30,70,35,50,12,16,50,1,50,30,50,30,7,,,,,,,,,,,,,,
East Bay Mainland,2007,American Golden-Plover,AMGP,,,,,,,,,,,,,,,,,3,1,2,6,5,5,5,0,0,3,1,1,3,5,1,0,2,2,4,5,4,1,4,0,6,2,3,0,3,2,2,0,3,2,1,0,2,1,2,6,2,1,3,1,1,,,,,,,
East Bay Mainland,2007,American Pipit,AMPI,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Arctic Fox,arctic fox,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Arctic Tern,ARTE,,,,,,,,,,,,,,,,,2,5,8,10,10,10,55,0,4,15,20,15,5,9,12,8,22,25,15,18,30,30,18,0,19,10,12,30,20,30,8,0,10,4,18,20,20,36,40,5,20,20,4,0,16,,,,,,,
East Bay Mainland,2007,Baird's Sandpiper,BASA,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Black-bellied Plover,BBPL,,,,,,,,,,,,,,,,,0,0,4,5,2,3,0,0,1,3,6,6,12,13,7,4,10,10,7,7,6,3,12,0,8,15,10,11,10,6,10,6,10,14,6,8,10,10,4,8,8,5,2,5,2,,,,,,,
East Bay Mainland,2007,Brant,BRAN,,,,,,,,,,,,,,,,,0,50,10,45,40,40,15,0,15,100,100,60,35,10,15,12,45,20,12,33,30,30,30,0,10,20,50,50,45,30,20,2,25,7,16,20,25,4,0,0,0,0,1,0,0,,,,,,,
East Bay Mainland,2007,Canada Goose,CANG,,,,,,,,,,,,,,,,,1,20,40,30,50,50,20,0,25,100,100,60,40,20,30,25,85,25,15,10,20,8,10,0,28,12,6,20,12,15,4,8,15,3,5,5,2,1,0,0,0,0,0,0,3,,,,,,,
East Bay Mainland,2007,Caribou,caribou,,,,,,,,,,,,,,,,,0,10,0,15,3,10,12,1,5,15,7,6,11,7,10,2,14,4,10,9,8,4,2,10,13,12,10,10,20,10,10,15,10,10,17,8,20,6,0,8,2,12,8,5,5,,,,,,,
East Bay Mainland,2007,Common Eider,COEI,,,,,,,,,,,,,,,,,10,5,1,2,1,10,2,0,2,2,12,15,4,0,3,1,0,3,6,10,10,15,6,0,8,6,5,15,22,20,15,6,60,6,6,60,15,10,10,3,5,15,0,7,7,,,,,,,
East Bay Mainland,2007,Common Raven,CORA,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Dunlin,DUNL,,,,,,,,,,,,,,,,,1,1,5,4,0,0,0,0,0,1,0,0,2,2,3,1,4,8,5,5,1,2,2,0,4,2,2,3,2,1,1,2,12,2,3,6,4,2,1,2,0,1,0,0,0,,,,,,,
East Bay Mainland,2007,Great Black-backed Gull,GBBG,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Glaucous Gull,GLGU,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Greater White-fronted Goose,GWFG,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Gyrfalcon,GYRF,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Herring Gull,HERG,,,,,,,,,,,,,,,,,3,15,15,20,20,25,10,4,15,15,20,20,30,30,25,20,30,20,28,20,30,15,13,2,12,23,25,24,28,30,16,13,15,15,10,15,15,20,18,16,16,15,8,12,15,,,,,,,
East Bay Mainland,2007,Horned Lark,HOLA,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,
East Bay Mainland,2007,Iceland Gull,ICGU,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Jaeger sp,JAEG,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,King Eider,KIEI,,,,,,,,,,,,,,,,,0,15,10,25,35,30,50,4,35,40,40,45,40,25,20,30,45,20,30,30,35,30,16,2,19,22,25,15,26,40,20,5,8,4,2,20,23,4,20,7,14,15,0,8,8,,,,,,,
East Bay Mainland,2007,Lapland Longspur,LALO,,,,,,,,,,,,,,,,,15,10,5,5,10,10,8,0,5,15,15,18,15,16,12,25,25,15,23,20,15,8,6,4,11,12,20,15,25,12,18,2,10,12,3,8,6,8,5,14,6,2,4,4,20,,,,,,,
East Bay Mainland,2007,Lemming,lemming,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,1,2,3,2,0,1,1,2,3,6,2,2,1,1,2,4,3,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,,,,,,,
East Bay Mainland,2007,Least Sandpiper,LESA,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Long-tailed Duck,LTDU,,,,,,,,,,,,,,,,,0,0,0,2,2,2,6,0,2,2,6,4,2,0,0,4,3,5,2,2,2,4,1,0,2,2,0,0,2,2,0,0,1,0,0,0,2,3,1,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Long-tailed Jaeger,LTJA,,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Northern Pintail,NOPI,,,,,,,,,,,,,,,,,0,0,0,0,1,10,1,0,1,0,6,0,1,0,0,0,4,0,0,3,0,0,2,0,0,1,9,3,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Northern Wheatear,NOWH,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Parasitic Jaeger,PAJA,,,,,,,,,,,,,,,,,2,1,0,1,3,2,5,0,2,1,4,3,8,3,2,1,8,5,4,4,3,1,1,0,4,7,8,6,4,5,2,2,2,3,3,2,3,4,5,4,10,5,4,6,0,,,,,,,
East Bay Mainland,2007,Pacific Loon,PALO,,,,,,,,,,,,,,,,,0,1,0,3,4,5,6,0,4,6,8,1,4,4,6,6,8,3,3,3,6,4,2,0,10,4,4,3,4,5,0,0,1,0,2,1,2,2,4,0,4,2,5,0,1,,,,,,,
East Bay Mainland,2007,Peregrine Falcon,PEFA,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Pectoral Sandpiper,PESA,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Pomarine Jaeger,POJA,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,,,,,,,
East Bay Mainland,2007,Polar Bear,polar bear,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,
East Bay Mainland,2007,Purple Sandpiper,PUSA,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Red-breasted Merganser,RBME,,,,,,,,,,,,,,,,,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Redpoll sp,Redpoll sp,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Red Knot,REKN,,,,,,,,,,,,,,,,,0,4,2,2,4,1,0,0,0,6,4,2,5,0,7,2,4,2,6,1,2,3,0,0,2,4,7,5,4,15,1,0,4,5,0,5,1,0,1,0,0,1,1,0,2,,,,,,,
East Bay Mainland,2007,Red Phalarope,REPH,,,,,,,,,,,,,,,,,0,6,3,8,30,25,5,0,15,10,10,6,2,20,15,7,15,20,8,16,25,35,36,0,37,38,30,40,40,50,25,16,50,20,16,8,2,5,10,2,8,6,1,4,1,,,,,,,
East Bay Mainland,2007,Rough-legged Hawk,RLHA,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Red-necked Phalarope,RNPH,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Ross' Goose,ROGO,,,,,,,,,,,,,,,,,0,0,0,0,6,10,1,0,0,0,15,6,1,6,1,0,3,3,2,0,1,0,0,0,0,0,0,0,20,14,20,0,0,0,15,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Ross' Gull,ROGU,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Red-throated Loon,RTLO,,,,,,,,,,,,,,,,,1,3,4,6,5,5,4,0,5,5,8,5,8,6,11,4,14,15,10,15,15,12,8,4,11,10,8,12,14,15,8,6,12,6,10,12,6,8,8,5,12,6,7,4,10,,,,,,,
East Bay Mainland,2007,Ruddy Turnstone,RUTU,,,,,,,,,,,,,,,,,2,5,1,15,5,10,6,0,10,10,15,15,10,12,20,3,20,21,18,17,20,40,34,0,28,23,20,25,20,30,18,14,20,15,14,15,20,10,15,12,10,8,4,5,8,,,,,,,
East Bay Mainland,2007,Sandhill Crane,SACR,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Sabine's Gull,SAGU,,,,,,,,,,,,,,,,,0,15,8,8,12,8,0,0,5,10,15,4,10,15,15,4,20,10,15,24,30,35,18,0,22,30,12,25,28,40,20,12,40,10,25,20,15,25,15,20,15,10,4,5,12,,,,,,,
East Bay Mainland,2007,Sanderling,SAND,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,4,2,1,2,1,1,2,0,1,1,0,3,6,6,0,1,1,4,2,2,3,4,1,2,2,0,0,0,4,,,,,,,
East Bay Mainland,2007,Savannah Sparrow,SAVS,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Seal sp,seal sp,,,,,,,,,,,,,,,,,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Short-eared Owl,SEOW,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Semipalmated Plover,SEPL,,,,,,,,,,,,,,,,,2,3,1,2,0,1,3,0,2,3,5,5,1,8,6,2,2,4,5,8,11,25,22,0,10,10,6,12,10,15,5,6,15,10,10,10,14,15,8,6,6,4,0,3,6,,,,,,,
East Bay Mainland,2007,Semipalmated Sandpiper,SESA,,,,,,,,,,,,,,,,,0,1,5,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Snow Bunting,SNBU,,,,,,,,,,,,,,,,,0,2,5,4,5,8,4,0,6,15,8,6,5,3,3,0,8,0,1,5,4,8,5,2,4,6,5,4,6,6,3,0,1,1,1,5,1,5,6,2,1,1,1,2,1,,,,,,,
East Bay Mainland,2007,Snow Goose,SNGO,,,,,,,,,,,,,,,,,35,80,50,150,100,200,100,3,100,150,200,75,40,80,150,55,100,100,100,80,75,20,4,20,16,8,20,4,22,14,0,0,30,18,35,10,50,5,100,25,100,50,30,70,30,,,,,,,
East Bay Mainland,2007,Snowy Owl,SNOW,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Steller's Eider,STEI,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Thayer's Gull,THGU,,,,,,,,,,,,,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Tundra Swan,TUSW,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Whimbrel,WHIM,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,Willow Ptarmigan,WIPT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
East Bay Mainland,2007,White-rumped Sandpiper,WRSA,,,,,,,,,,,,,,,,,20,20,15,30,20,40,5,0,15,20,25,20,15,25,10,20,40,30,31,26,40,25,25,2,29,40,35,25,40,40,40,15,60,18,45,25,35,24,40,40,35,25,0,8,25,,,,,,,
East Bay Mainland,2008,American Golden-Plover,AMGP,,0,0,1,1,0,6,1,5,4,0,1,3,0,4,3,3,0,1,5,1,2,5,2,1,3,4,3,3,1,2,,,2,0,0,1,2,0,1,2,0,0,1,1,6,2,2,0,2,0,0,0,2,0,1,0,0,,,,,,,,,,
East Bay Mainland,2008,American Pipit,AMPI,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
East Bay Mainland,2008,Arctic Fox,arctic fox,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,
East Bay Mainland,2008,Arctic Tern,ARTE,,0,0,0,0,0,0,0,0,0,0,0,5,0,6,24,15,20,2,45,23,30,27,19,22,14,15,40,13,3,7,,,48,0,0,12,11,0,25,11,22,45,24,45,36,25,45,30,10,20,19,20,12,30,16,16,15,,,,,,,,,,
East Bay Mainland,2008,Baird's Sandpiper,BASA,,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
East Bay Mainland,2008,Black-bellied Plover,BBPL,,0,0,0,0,0,0,2,3,0,12,12,18,0,6,7,8,1,1,18,11,14,4,3,13,7,10,5,12,2,6,,,8,4,2,2,9,0,20,14,10,9,9,28,26,12,13,11,10,3,5,5,6,4,5,6,6,,,,,,,,,,
East Bay Mainland,2008,Brant,BRAN,,0,0,0,0,0,0,0,7,0,3,6,20,0,6,5,35,23,0,100,66,112,27,96,17,24,36,40,31,0,0,,,60,14,2,60,48,0,37,32,30,60,27,25,44,4,30,35,16,15,6,0,2,2,0,0,0,,,,,,,,,,
East Bay Mainland,2008,Canada Goose,CANG,,2,2,4,2,4,6,10,10,7,20,25,25,0,15,50,35,20,0,30,24,40,30,48,25,20,25,40,30,3,9,,,49,0,0,40,32,0,20,35,11,20,10,10,19,7,6,2,3,2,5,2,20,0,0,30,0,,,,,,,,,,
East Bay Mainland,2008,Caribou,caribou,,6,5,2,1,1,1,0,3,0,7,3,9,0,5,13,3,3,0,8,7,2,8,2,5,1,3,5,4,5,3,,,20,4,4,6,15,4,32,15,15,19,11,12,18,14,15,15,15,10,18,14,12,10,7,9,12,,,,,,,,,,
East Bay Mainland,2008,Common Eider,COEI,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,24,0,23,0,20,2,7,8,3,0,4,15,30,1,0,0,,,3,0,0,12,3,0,18,2,15,22,4,14,0,2,0,2,0,26,0,0,8,8,2,2,0,,,,,,,,,,
East Bay Mainland,2008,Common Raven,CORA,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
East Bay Mainland,2008,Dunlin,DUNL,,0,0,0,0,0,4,4,12,7,10,6,4,0,6,2,8,2,2,15,15,19,12,6,15,9,5,0,16,2,6,,,4,2,2,8,3,0,7,5,2,7,1,9,7,1,7,2,0,1,1,1,8,3,0,1,0,,,,,,,,,,
East Bay Mainland,2008,Glaucous Gull,GLGU,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
East Bay Mainland,2008,Greater White-fronted Goose,GWFG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
East Bay Mainland,2008,Gyrfalcon,GYRF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
East Bay Mainland,2008,Herring Gull,HERG,,6,6,6,5,2,8,5,6,4,25,25,25,0,20,20,40,40,1,50,35,60,46,45,35,36,30,45,22,20,20,,,52,6,4,40,40,6,36,35,40,60,21,30,45,28,35,40,21,25,26,23,35,20,24,15,12,,,,,,,,,,
East Bay Mainland,2008,Horned Lark,HOLA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,3,0,0,,,3,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
East Bay Mainland,2008,Iceland Gull,ICGU,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
East Bay Mainland,2008,Jaeger sp,JAEG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
East Bay Mainland,2008,King Eider,KIEI,,6,0,0,2,4,4,20,8,8,30,15,18,0,30,20,50,55,0,40,38,45,45,90,45,42,45,67,65,29,30,,,50,7,6,50,31,0,50,45,50,110,73,25,56,49,35,62,44,35,52,40,20,24,26,12,12,,,,,,,,,,
East Bay Mainland,2008,Lapland Longspur,LALO,,2,2,4,2,3,4,4,5,21,20,20,15,0,10,12,35,16,2,30,24,40,28,16,20,30,40,10,45,5,8,,,36,4,2,14,9,2,35,50,35,26,30,17,22,34,20,17,10,6,7,4,5,10,13,18,16,,,,,,,,,,
East Bay Mainland,2008,Lemming,lemming,,3,3,0,0,0,0,0,0,0,3,1,1,1,4,4,1,3,1,3,3,0,4,1,10,6,3,4,5,4,4,,,4,2,0,1,3,2,2,3,4,3,2,3,4,3,5,1,3,2,3,0,3,2,0,1,1,,,,,,,,,,
East Bay Mainland,2008,Least Sandpiper,LESA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
East Bay Mainland,2008,Long-tailed Duck,LTDU,,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,4,1,8,10,4,8,8,4,4,5,9,6,4,2,,,10,0,1,3,3,0,1,5,7,2,2,7,5,1,1,1,0,2,0,2,0,0,0,0,0,,,,,,,,,,
East Bay Mainland,2008,Long-tailed Jaeger,LTJA,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,
East Bay Mainland,2008,Northern Pintail,NOPI,,0,0,0,0,0,0,1,0,0,2,0,0,0,1,2,0,0,0,0,3,1,0,0,1,2,0,2,0,0,0,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,,,,,,,,,,
East Bay Mainland,2008,Parasitic Jaeger,PAJA,,0,0,0,0,0,0,1,2,1,2,2,2,0,2,2,2,4,0,8,6,6,6,3,6,5,4,4,6,3,4,,,10,2,3,3,5,2,12,8,3,11,8,8,13,9,4,6,10,21,13,6,6,4,7,3,4,,,,,,,,,,
East Bay Mainland,2008,Pacific Loon,PALO,,0,0,0,0,0,0,0,0,0,4,8,5,0,0,3,4,3,0,12,2,6,10,4,2,6,2,2,3,4,0,,,2,1,1,4,2,0,8,6,10,7,7,9,8,3,0,5,3,14,9,2,4,3,4,0,0,,,,,,,,,,
East Bay Mainland,2008,Peregrine Falcon,PEFA,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
East Bay Mainland,2008,Pectoral Sandpiper,PESA,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,
East Bay Mainland,2008,Pomarine Jaeger,POJA,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
East Bay Mainland,2008,Polar Bear,polar bear,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
East Bay Mainland,2008,Purple Sandpiper,PUSA,,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,50,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,,,,,,,,,,
